"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Aktivitas yang direkomendasikan","reviewContext/Area piknik","reviewContext/Biaya","reviewContext/Jenis rute","reviewContext/Kesesuaian untuk anjing","reviewContext/Kesulitan","reviewContext/Opsi tempat parkir","reviewContext/Parkir","reviewContext/Sebaiknya buat reservasi","reviewContext/Tahukah Anda tentang topik ini?","reviewContext/Taman Bermain","reviewContext/Tempat parkir","reviewContext/Toilet","reviewContext/Transportasi Umum","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewContext/Waktu yang dihabiskan","reviewId","reviewOrigin","reviewUrl","reviewerId","stars","state","text","title","url"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Angga Novadianto","2025-09-02T18:11:00.820Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pkMGNrTmxlUzF3VVd4T1FVRlNMVEZ3YjNSRU1VRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkMGNrTmxlUzF3VVd4T1FVRlNMVEZ3YjNSRU1VRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOjd0ckNleS1wUWxOQUFSLTFwb3REMUE%7C0chnBoksNJC%7C?hl=id","101165152141540793650","5","Jawa Barat","The best pokok nya","Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Afiyah","2025-08-31T11:14:40.936Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2kxb1NHSklZVUphYkdadmVrWlZVWEZOU1RGUmRVRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxb1NHSklZVUphYkdadmVrWlZVWEZOU1RGUmRVRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOi1oSGJIYUJabGZvekZVUXFNSTFRdUE%7C0ch1uVropru%7C?hl=id","105454928576022260572","5","Jawa Barat","Tekok deket dari rumah","Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Hendra Hendriana","2025-08-28T11:52:01.956Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25Wdk5YY3hPVFEzWmpGelEyMUJlbWhPZGsxRE1FRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Wdk5YY3hPVFEzWmpGelEyMUJlbWhPZGsxRE1FRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOnVvNXcxOTQ3ZjFzQ21BemhOdk1DMEE%7C0cg3AWt0Xab%7C?hl=id","113443317362637362343","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Aan Ristiyani","2025-08-28T00:23:41.039Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT210eWFIWjJXREpIWlc1TVdUVkJZVlprZDA5a1dGRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210eWFIWjJXREpIWlc1TVdUVkJZVlprZDA5a1dGRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOmtyaHZ2WDJHZW5MWTVBYVZkd09kWFE%7C0cfu5C1NFXy%7C?hl=id","104097710001483723132","5","Jawa Barat","Kereen view nya","Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Iskandar Zulkarnain","2025-08-25T06:13:57.096Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tVd1VUWnZUMWRaZVZOck5qUnJVM1JrTFRCVmMxRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tVd1VUWnZUMWRaZVZOck5qUnJVM1JrTFRCVmMxRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOkUwUTZvT1dZeVNrNjRrU3RkLTBVc1E%7C0cezw_4kWX1%7C?hl=id","102020397900890798123","5","Jawa Barat","The breathtaking view of Mount Ciremai from the Hotel Santika Linggarjati is cool and great.
It's never boring to gaze at this mountain, it seems to beckon you to visit.
The crisp, fresh morning air creates a sacred and romantic atmosphere.","Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Daniel Butarbutar","2025-08-19T08:11:10.319Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pWMU5sbGZRamxrTWtkc2JFVkpRVUZ2VUdwVWRHYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWMU5sbGZRamxrTWtkc2JFVkpRVUZ2VUdwVWRHYxAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOjV1NllfQjlkMkdsbEVJQUFvUGpUdGc%7C0cd25TI1ed4%7C?hl=id","106016063183422525305","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","hiimdaa","2025-08-12T05:33:23.184Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4aGQwOHhaMkpwUWxkS05rNW5UbXh0ZW1wU2MxRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4aGQwOHhaMkpwUWxkS05rNW5UbXh0ZW1wU2MxRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOkxhd08xZ2JpQldKNk5nTmxtempSc1E%7C0cah7Y9yXiw%7C?hl=id","104535584824011302626","5","Jawa Barat","gunung ciremai via apuy, ranger nya banyak dan ramah"" jadi ga perlu takut, dari pos 5 k atas naik trs treknya mantap bgt deh","Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","cicilia Tarisa","2025-08-11T23:39:03.565Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25WSFYyeHNabTg1V213emFIWmhTRlJwUzFSWWFIYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WSFYyeHNabTg1V213emFIWmhTRlJwUzFSWWFIYxAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOnVHV2xsZm85WmwzaHZhSFRpS1RYaHc%7C0cabwMWj1sC%7C?hl=id","108923202893674694669","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","linda Wati","2025-08-10T13:56:49.496Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21wZlRFNXFUMjFNZURrd1RuWXlTVGRrZW5WeE9FRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wZlRFNXFUMjFNZURrd1RuWXlTVGRrZW5WeE9FRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOmpfTE5qT21MeDkwTnYySTdkenVxOEE%7C0ca9JWS_8xq%7C?hl=id","111934657036423383043","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Wahbiya","2025-08-10T13:33:04.256Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xKR05rWlZaR1JVUjNGTVZYSnpXSGRvUTA5d1QyYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKR05rWlZaR1JVUjNGTVZYSnpXSGRvUTA5d1QyYxAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOlJGNkZVZGRUR3FMVXJzWHdoQ09wT2c%7C0ca8yFEGVbv%7C?hl=id","106391611363941755772","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Warsun Abah Udin Pasar Genjing","2025-08-06T16:59:32.641Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25Oa2NVRlJNMGhKYW5SeGVWVmFhRjl2ZERVeGMyYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Oa2NVRlJNMGhKYW5SeGVWVmFhRjl2ZERVeGMyYxAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOnNkcUFRM0hJanRxeVVaaF9vdDUxc2c%7C0cZsboaEWla%7C?hl=id","106446195656427640338","5","Jawa Barat","Alam dan hukum alam","Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","ARIES RIZAL MAULANA","2025-08-05T08:44:36.482Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21WblVGRnpTMGhSY1RSbGJrUlRhVXRWU0UxVVFVRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WblVGRnpTMGhSY1RSbGJrUlRhVXRWU0UxVVFVRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOmVnUFFzS0hRcTRlbkRTaUtVSE1UQUE%7C0cZRGoRj6lC%7C?hl=id","104854718751331738910","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","Anis Nisrina Melviana","2025-08-04T05:22:18.579Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pOc1ZreG1RemMyWWxGV1kyMHlUelJxUW01MGFtYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOc1ZreG1RemMyWWxGV1kyMHlUelJxUW01MGFtYxAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOjNsVkxmQzc2YlFWY20yTzRqQm50amc%7C0cZ3D9XXsY2%7C?hl=id","116734886326773044221","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
"Kabupaten Kuningan","ID","-6.9071582","108.4157357","J Forever","2025-07-30T10:50:52.364Z",,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT213eVRubENiVmhUTFdKclpUaE5RbkI1UkdNNVJVRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT213eVRubENiVmhUTFdKclpUaE5RbkI1UkdNNVJVRRAB!2m1!1s0x0:0xb2853e1d35351916!3m1!1s2@1:CAIQACodChtycF9oOmwyTnlCbVhTLWJrZThNQnB5RGM5RUE%7C0cXUZBKk6Lx%7C?hl=id","100434073294408617949","5","Jawa Barat",,"Taman Nasional Gunung Ciremai","https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Gunung%20Ciremai&query_place_id=ChIJId9SVUU9by4RFhk1NR0-hbI"
