"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Aktivitas yang direkomendasikan","reviewContext/Area piknik","reviewContext/Biaya","reviewContext/Jenis rute","reviewContext/Kesesuaian untuk anjing","reviewContext/Kesulitan","reviewContext/Opsi tempat parkir","reviewContext/Parkir","reviewContext/Sebaiknya buat reservasi","reviewContext/Tahukah Anda tentang topik ini?","reviewContext/Taman Bermain","reviewContext/Tempat parkir","reviewContext/Toilet","reviewContext/Transportasi Umum","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewContext/Waktu yang dihabiskan","reviewId","reviewOrigin","reviewUrl","reviewerId","stars","state","text","title","url"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Micky Kie","2023-07-12T05:57:58.595Z","Mendaki, Jalan kaki",,,,,"Sedang",,,,,,,,,,,"1-2 jam","ChdDSUhNMG9nS0VJQ0FnSURKekpqbDh3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKekpqbDh3RRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDJzJjl8wE%7CCgwI5oG5pQYQ6IjtmwI%7C?hl=id","115737006849404407621","5","Jawa Barat","Pemandangannya luar biasa, gak sia-sia nanjak dari bawah 1-2 jam. Jalanannya semua sudah di permudah. Banyak anak tangga jadi aman. Sangat instagrammable dan sejuk udaranya. Recomended sekali","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Sds Kimi","2023-07-11T23:35:43.074Z","Mendaki",,,"Tidak yakin",,"Mudah","Tempat parkir berbayar",,,"Parkir",,"Banyak tempat parkir",,,,,"2-3 jam","ChZDSUhNMG9nS0VJQ0FnSURKOUkzdU5nEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKOUkzdU5nEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDJ9I3uNg%7CCgsIz863pQYQgKvZIw%7C?hl=id","106766878956924413558","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","david bangun","2023-07-01T06:34:37.761Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNKeFlqZlRnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKeFlqZlRnEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICJxYjfTg%7CCgwI_ZH_pAYQ2I2I6wI%7C?hl=id","107158959067798561110","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Heptarina Setyawati","2023-06-25T20:03:36.010Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNKLXJiVlpREAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKLXJiVlpREAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICJ-rbVZQ%7CCgsImLvipAYQ8MKUBQ%7C?hl=id","102775944274656284532","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","budi s. hadisusilo","2023-05-23T02:51:38.342Z","Mendaki, Jalan kaki",,,"Berulang",,"Mudah",,,,,,,,,,,"1-2 jam","ChdDSUhNMG9nS0VJQ0FnSUN4OWV1dnpRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4OWV1dnpRRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICx9euvzQE%7CCgwIutSwowYQ8NenowE%7C?hl=id","117260395538513994136","5","Jawa Barat","Mempunyai view yg sangat indah, terutama sunrise, landscape yg unik dengan batang2 pohon tanpa daun, like it very very much ❤️","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Yusuf Abdillah","2023-05-18T12:46:47.694Z","Mendaki",,,"Keluar dan Kembali",,"Mudah",,,,,,,,,,,"1-2 jam","ChdDSUhNMG9nS0VJQ0FnSUN4M3NuOXVBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4M3NuOXVBRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICx3sn9uAE%7CCgwIt7yYowYQ6N2UywI%7C?hl=id","106278573530794981696","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Harun Moehammadz09","2023-04-29T16:43:44.088Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURSeGNqTTZ3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSeGNqTTZ3RRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDRxcjM6wE%7CCgsIwJK1ogYQ-MyCKg%7C?hl=id","117263446390388666268","5","Jawa Barat","Mantap","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","yanles 11","2023-04-27T06:05:58.992Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURSNGFXbkt3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSNGFXbkt3EAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDR4aWnKw%7CCgwIxqGoogYQyKe82QM%7C?hl=id","100318386946888945117","5","Jawa Barat","Keren","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Yuki Junaedi","2023-04-26T11:17:07.644Z","Mendaki",,,"Titik ke Titik",,"Sedang",,,,,,,,,,,"1-2 jam","ChZDSUhNMG9nS0VJQ0FnSURSX3FDS053EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSX3FDS053EAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDR_qCKNw%7CCgwIs5CkogYQyJ-TswI%7C?hl=id","100859459915544651357","4","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Ganindra","2023-03-20T07:48:39.711Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURodDZ6WUV3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURodDZ6WUV3EAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDht6zYEw%7CCgwI15_goAYQiMy20wI%7C?hl=id","110322228632892927219","5","Jawa Barat","Salah satu area yang wajib dicapai oleh para pengunjung gunung papandayan.. jika tidak kesini alangkah kurang berkesannya melakukan perjalanan ke tempat wisata ini","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Angga nugros","2023-03-17T14:11:28.056Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURoODhPbEZBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoODhPbEZBEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDh88OlFA%7CCgsIkOrRoAYQuJuBGw%7C?hl=id","100927783195165522243","4","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","H. Ayong Si 4yung","2019-04-04T13:14:18.351Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNZMU0tUEN3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZMU0tUEN3EAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICY1M-PCw%7CCgwIqoaY5QUQiIuypwE%7C?hl=id","101801140703766270462","3","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","pro tujuh","2019-04-03T09:22:53.809Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZcE43ZXFBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZcE43ZXFBRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICYpN7eqAE%7CCgwI7faR5QUQoI-OggM%7C?hl=id","117197159011685812441","4","Jawa Barat","Mantapz jiwa tingginya","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Tantri Salantina","2019-04-03T07:39:33.083Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNZcEpLbUdnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZcEpLbUdnEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICYpJKmGg%7CCgsItcaR5QUQ0JuBKA%7C?hl=id","104238041992922623481","5","Jawa Barat","Masya Alloh view nya indah","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","arief budiman","2019-04-03T07:27:11.558Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNZcE1LWkNBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZcE1LWkNBEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICYpMKZCA%7CCgwIz8CR5QUQ6NWzigI%7C?hl=id","113296429176433664894","4","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","alief hidayah","2019-04-01T04:17:21.672Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZbU96cTBBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZbU96cTBBRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICYmOzq0AE%7CCgwI0aGG5QUQ4NPVwAI%7C?hl=id","116300422536820227625","5","Jawa Barat","Ntapss","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Rijal Fajar","2019-03-31T08:48:26.655Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZeU1iZDlRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZeU1iZDlRRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICYyMbd9QE%7CCgwI2v2B5QUQ8LS-uAI%7C?hl=id","111253191892733782010","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","G000ENK SFB #010","2019-03-27T00:38:03.721Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURvdnY3bE1REAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvdnY3bE1REAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDovv7lMQ%7CCgwI64vr5AUQsLya2AI%7C?hl=id","104501306810791282149","5","Jawa Barat","Indah,,,,,, tapi karunya tatangkalanna","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Lukman Putra","2019-03-25T05:25:59.329Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURvdDRHaDV3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvdDRHaDV3RRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDot4Gh5wE%7CCgwI58zh5AUQqK6lnQE%7C?hl=id","114702583838430893592","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","marcellinus hughie","2019-03-25T02:16:22.299Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURvdDh6ek53EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvdDh6ek53EAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDot8zzNw%7CCgwI9vPg5AUQuPPVjgE%7C?hl=id","115890310325812873511","5","Jawa Barat","Good place for visit..","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Moch. Nur Jaman","2019-03-21T06:38:37.106Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURvczhTam13RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvczhTam13RRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDos8SjmwE%7CCgsI7eLM5AUQ6MX5Mg%7C?hl=id","115780504848605180382","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Muhammad Raihan Alfarizi","2019-03-19T08:57:10.726Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURvN2JyazJ3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvN2JyazJ3RRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDo7brk2wE%7CCgwI5t3C5AUQ4MO22gI%7C?hl=id","107714465886017772819","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Nedya Widjayanti","2019-03-17T08:15:45.733Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURvbnRmSWVBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvbnRmSWVBEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDontfIeA%7CCgwIsYS45AUQyN763QI%7C?hl=id","112872933945411791685","4","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Firdaus Kholid","2019-03-12T06:55:02.600Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURvaExyM013EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvaExyM013EAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDohLr3Mw%7CCgwIxq-d5AUQqMyPngI%7C?hl=id","103149590586902161747","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Baim Setiawan","2019-03-12T06:01:16.321Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURvaEtLam1RRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvaEtLam1RRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDohKKjmQE%7CCgwIrJad5AUQiMKgmQE%7C?hl=id","117931338802948437953","5","Jawa Barat","Seruuu Abiss,..","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Mas Boy sontoloyo","2019-03-10T09:07:11.865Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURvcUlHajBnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvcUlHajBnRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDoqIGj0gE%7CCgwIv6eT5AUQgNfunAM%7C?hl=id","118253124231402572525","4","Jawa Barat","Cocok untuk camp keluarga","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Sakti Wahyudana, ICPS","2019-03-09T09:02:04.724Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURvc0tLRUlBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvc0tLRUlBEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDosKKEIA%7CCgwIjIKO5AUQkK672QI%7C?hl=id","102269574930942945759","4","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Nova sovia","2019-03-08T00:41:09.074Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURvd0xXdkFnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvd0xXdkFnEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDowLWvAg%7CCgsIpfSG5AUQpvevIw%7C?hl=id","116281735173744264533","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","ika de","2019-03-04T08:16:40.002Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNvNTV1QTVBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvNTV1QTVBRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICo55uA5AE%7CCgsI6L3z4wUQiNmWAQ%7C?hl=id","107418595698576341206","4","Jawa Barat","Kalo mo kesini dr pos 7 udh ga perlu lagi lwt pondok salada, tinggal belok kiri ke arah hutan mati ada jalur menanjak dg tangga menuju kesana.","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Stevanus Nadir","2019-03-03T10:14:49.938Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNveDhLNTdRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNveDhLNTdRRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICox8K57QE%7CCgwImdLu4wUQyNOovwM%7C?hl=id","100758173972643267088","4","Jawa Barat","Good view, hard hike","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Adhika Putra","2019-02-27T07:09:11.132Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNvMF96dnJBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvMF96dnJBRRAB!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgICo0_zvrAE%7CCgsIl-_Y4wUQoPH4Pg%7C?hl=id","110533494911474509000","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","dadin nuryadin","2023-03-04T11:00:54.617Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURoX0lPTlBREAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoX0lPTlBREAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDh_IONPQ%7CCgwI5smMoAYQ4LWwpgI%7C?hl=id","109939729173804902785","5","Jawa Barat","Tempatnya eksotik, bagus untuk berfoto2","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Choesdinar","2023-03-03T22:14:57.565Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURoM0thUGFnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoM0thUGFnEAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIDh3KaPag%7CCgwI4eKJoAYQuKDBjQI%7C?hl=id","110185182612027413582","5","Jawa Barat","Akibat letusan","Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
"Kabupaten Garut","ID","-7.3181431","107.7266828","Farid Abdulkadir","2023-02-22T08:54:04.156Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNoeTluVFp3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoeTluVFp3EAE!2m1!1s0x0:0x4124cdecf37b80f7!3m1!1s2@1:CIHM0ogKEICAgIChy9nTZw%7CCgsIrLDXnwYQiI7OSg%7C?hl=id","107920672949280883707","5","Jawa Barat",,"Hutan Mati Gn. Papandayan","https://www.google.com/maps/search/?api=1&query=Hutan%20Mati%20Gn.%20Papandayan&query_place_id=ChIJ9fuZZ8ijaC4R94B78-zNJEE"
